acc_status,acc_duration,credit_history,purpose,credit_amount,savings_acc,employment_time,installment_rate,gender,other_debtors,residence_time,property,age,installment_plans,housing,num_credits_at_bank,job,num_people_maintenance,phone,foreigner,target
dm_0_to_200,24,credit_paid_so_far,car_old,4113,dm_500_to_1000,less_one,3,female,none,4,car_or_other,28,none,rent,1,skilled_employee_or_official,1,no,yes,0
no_acc,24,critical_amount,radio_or_tv,2424,unknown_or_no_savings,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,53,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_greater_eq_200,12,no_credit_this_bank,business,609,dm_less_100,less_one,4,female,none,1,real_estate,26,none,own,1,unemployed_or_unskilled_non_resident,1,no,yes,0
dm_less_than_0,12,critical_amount,car_old,1409,dm_less_100,greater_eq_seven,4,male,none,3,real_estate,54,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,18,credit_paid_so_far,car_new,2249,dm_100_to_500,four_to_seven,4,male,none,3,car_or_other,30,none,own,1,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,36,critical_amount,car_old,11054,unknown_or_no_savings,one_to_four,4,male,none,2,car_or_other,30,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,6,delay_in_past_credit_payment,radio_or_tv,932,dm_less_100,one_to_four,3,female,none,2,real_estate,24,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,critical_amount,radio_or_tv,1291,dm_less_100,one_to_four,4,female,none,2,life_insurance_or_savings_agreement,35,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,30,critical_amount,radio_or_tv,3077,unknown_or_no_savings,greater_eq_seven,3,male,none,2,car_or_other,40,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,12,critical_amount,radio_or_tv,717,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,52,none,own,3,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,9,credit_paid_so_far,radio_or_tv,1206,dm_less_100,greater_eq_seven,4,female,none,4,real_estate,25,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,12,no_credit_this_bank,retraining,339,dm_less_100,greater_eq_seven,4,male,none,1,car_or_other,45,bank,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,15,critical_amount,furniture_or_equipment,1478,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,44,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,36,delay_in_past_credit_payment,business,7980,unknown_or_no_savings,less_one,4,male,none,4,car_or_other,27,none,rent,2,skilled_employee_or_official,1,yes,yes,0
no_acc,18,critical_amount,furniture_or_equipment,1817,dm_less_100,one_to_four,4,female,none,2,unknown_or_no_property,28,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,48,credit_paid_so_far,car_new,3931,dm_less_100,four_to_seven,4,male,none,4,unknown_or_no_property,46,none,for_free,1,skilled_employee_or_official,2,no,yes,0
dm_0_to_200,24,credit_paid_so_far,car_old,12579,dm_less_100,greater_eq_seven,4,female,none,2,unknown_or_no_property,44,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,12,credit_paid_so_far,furniture_or_equipment,1123,dm_500_to_1000,one_to_four,4,female,none,4,car_or_other,29,none,rent,1,unskilled_resident,1,no,yes,0
no_acc,24,critical_amount,car_old,3868,dm_less_100,greater_eq_seven,4,female,none,2,car_or_other,41,none,rent,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,18,critical_amount,car_new,3966,dm_less_100,greater_eq_seven,1,female,none,4,real_estate,33,bank,rent,3,skilled_employee_or_official,1,yes,yes,0
dm_greater_eq_200,15,credit_paid_so_far,education,1905,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,40,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,30,credit_paid_so_far,repairs,11998,dm_less_100,less_one,1,male,none,1,unknown_or_no_property,34,none,own,1,unskilled_resident,1,yes,yes,0
no_acc,24,critical_amount,repairs,2058,dm_less_100,one_to_four,4,male,none,2,real_estate,33,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,48,credit_paid_so_far,business,15672,dm_less_100,one_to_four,2,male,none,2,car_or_other,23,none,own,1,skilled_employee_or_official,1,yes,yes,0
no_acc,24,credit_paid_so_far,furniture_or_equipment,5511,dm_100_to_500,one_to_four,4,male,none,1,car_or_other,25,stores,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,15,critical_amount,car_new,5045,unknown_or_no_savings,greater_eq_seven,1,female,none,4,car_or_other,59,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,21,critical_amount,car_new,1602,dm_less_100,greater_eq_seven,4,male,none,3,car_or_other,30,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,24,critical_amount,car_new,2022,dm_less_100,one_to_four,4,female,none,4,car_or_other,37,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,36,delay_in_past_credit_payment,business,4455,dm_less_100,one_to_four,2,male,none,2,real_estate,30,stores,own,2,self_or_highly_qualified_employee,1,yes,yes,0
dm_0_to_200,18,critical_amount,car_new,884,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,36,bank,own,1,skilled_employee_or_official,2,yes,yes,0
no_acc,24,critical_amount,car_old,2197,unknown_or_no_savings,four_to_seven,4,male,none,4,car_or_other,43,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,24,critical_amount,business,4526,dm_less_100,one_to_four,3,male,none,2,real_estate,74,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,24,credit_paid_so_far,radio_or_tv,2896,dm_100_to_500,less_one,2,male,none,1,car_or_other,29,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,repairs,5507,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,44,none,for_free,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,20,credit_paid_so_far,furniture_or_equipment,2212,unknown_or_no_savings,four_to_seven,4,male,none,4,car_or_other,39,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,24,credit_paid_so_far,radio_or_tv,1967,dm_less_100,greater_eq_seven,4,female,none,4,car_or_other,20,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,24,credit_paid_so_far,car_new,1355,dm_less_100,less_one,3,female,none,4,car_or_other,25,none,own,1,unskilled_resident,1,yes,yes,0
dm_0_to_200,18,credit_paid_so_far,furniture_or_equipment,3001,dm_less_100,four_to_seven,2,female,none,4,real_estate,40,none,rent,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,car_new,7472,unknown_or_no_savings,unemployed,1,female,none,2,real_estate,24,none,rent,1,unemployed_or_unskilled_non_resident,1,no,yes,1
dm_less_than_0,60,credit_paid_so_far,business,7297,dm_less_100,greater_eq_seven,4,male,co-applicant,4,unknown_or_no_property,36,none,rent,1,skilled_employee_or_official,1,no,yes,0
no_acc,21,credit_paid_so_far,car_old,5248,unknown_or_no_savings,one_to_four,1,male,none,3,car_or_other,26,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,54,no_credit_all,car_old,9436,unknown_or_no_savings,one_to_four,2,male,none,2,life_insurance_or_savings_agreement,39,none,own,1,unskilled_resident,2,no,yes,1
dm_less_than_0,15,credit_paid_so_far,business,806,dm_less_100,one_to_four,4,female,none,4,life_insurance_or_savings_agreement,22,none,own,1,unskilled_resident,1,no,yes,1
no_acc,60,delay_in_past_credit_payment,radio_or_tv,15653,dm_less_100,four_to_seven,2,male,none,4,car_or_other,21,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,36,credit_paid_so_far,radio_or_tv,2671,dm_100_to_500,one_to_four,4,female,co-applicant,4,unknown_or_no_property,50,none,for_free,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,48,delay_in_past_credit_payment,education,6224,dm_less_100,greater_eq_seven,4,male,none,4,unknown_or_no_property,50,none,for_free,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,30,critical_amount,furniture_or_equipment,8386,dm_less_100,four_to_seven,2,male,none,2,life_insurance_or_savings_agreement,49,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_greater_eq_200,12,credit_paid_so_far,radio_or_tv,3016,dm_less_100,one_to_four,3,male,none,1,car_or_other,24,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,24,no_credit_this_bank,business,3161,dm_less_100,one_to_four,4,male,none,2,life_insurance_or_savings_agreement,31,none,rent,1,skilled_employee_or_official,1,yes,yes,0
dm_less_than_0,12,credit_paid_so_far,car_new,2579,dm_less_100,less_one,4,male,none,1,real_estate,33,none,own,1,unskilled_resident,2,no,yes,0
dm_less_than_0,18,credit_paid_so_far,car_new,4380,dm_100_to_500,one_to_four,3,male,none,4,car_or_other,35,none,own,1,unskilled_resident,2,yes,yes,1
dm_less_than_0,24,no_credit_this_bank,radio_or_tv,1546,dm_less_100,four_to_seven,4,male,guarantor,4,car_or_other,24,bank,rent,1,unskilled_resident,1,no,yes,0
dm_0_to_200,12,credit_paid_so_far,car_new,1007,dm_greater_eq_1000,one_to_four,4,male,none,1,real_estate,22,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,6,credit_paid_so_far,car_new,1374,unknown_or_no_savings,unemployed,4,female,none,3,life_insurance_or_savings_agreement,75,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,11,delay_in_past_credit_payment,radio_or_tv,4771,dm_less_100,four_to_seven,2,male,none,4,life_insurance_or_savings_agreement,51,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,24,critical_amount,other,11938,dm_less_100,one_to_four,2,male,co-applicant,3,car_or_other,39,none,own,2,self_or_highly_qualified_employee,2,yes,yes,0
no_acc,12,credit_paid_so_far,car_new,2390,unknown_or_no_savings,greater_eq_seven,4,male,none,3,car_or_other,50,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,car_new,1101,dm_less_100,one_to_four,3,male,none,2,real_estate,27,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,1493,dm_less_100,less_one,4,female,none,3,car_or_other,34,none,own,1,skilled_employee_or_official,2,no,yes,1
dm_0_to_200,18,critical_amount,furniture_or_equipment,1928,dm_less_100,less_one,2,male,none,2,real_estate,31,none,own,2,unskilled_resident,1,no,yes,0
dm_less_than_0,24,credit_paid_so_far,car_new,1285,unknown_or_no_savings,four_to_seven,4,female,none,4,unknown_or_no_property,32,none,rent,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,15,critical_amount,furniture_or_equipment,975,dm_less_100,one_to_four,2,male,none,3,life_insurance_or_savings_agreement,25,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,15,credit_paid_so_far,car_new,3959,dm_less_100,one_to_four,3,female,none,2,life_insurance_or_savings_agreement,29,none,own,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,6,credit_paid_so_far,radio_or_tv,753,dm_less_100,one_to_four,2,female,guarantor,3,real_estate,64,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,car_old,5804,dm_greater_eq_1000,one_to_four,4,male,none,2,real_estate,27,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,36,no_credit_this_bank,domestic_appliances,3990,unknown_or_no_savings,less_one,3,female,none,2,unknown_or_no_property,29,bank,own,1,unemployed_or_unskilled_non_resident,1,no,yes,1
no_acc,36,credit_paid_so_far,furniture_or_equipment,10974,dm_less_100,unemployed,4,female,none,2,car_or_other,26,none,own,2,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,12,critical_amount,radio_or_tv,1934,dm_less_100,greater_eq_seven,2,male,none,2,unknown_or_no_property,26,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,15,critical_amount,furniture_or_equipment,1433,dm_less_100,one_to_four,4,female,none,3,life_insurance_or_savings_agreement,25,none,rent,2,skilled_employee_or_official,1,no,yes,1
dm_greater_eq_200,15,credit_paid_so_far,radio_or_tv,2327,dm_less_100,less_one,2,female,none,3,real_estate,25,none,own,1,unskilled_resident,1,no,yes,0
dm_less_than_0,24,no_credit_this_bank,furniture_or_equipment,2828,dm_500_to_1000,one_to_four,4,male,none,4,real_estate,22,stores,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,credit_paid_so_far,furniture_or_equipment,1766,dm_less_100,one_to_four,1,male,none,2,life_insurance_or_savings_agreement,21,none,rent,1,skilled_employee_or_official,1,no,yes,1
no_acc,36,credit_paid_so_far,radio_or_tv,2394,unknown_or_no_savings,one_to_four,4,female,none,4,car_or_other,25,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,12,no_credit_this_bank,radio_or_tv,626,dm_less_100,one_to_four,4,female,none,4,real_estate,24,bank,own,1,unskilled_resident,1,no,yes,0
no_acc,24,critical_amount,radio_or_tv,2872,dm_100_to_500,greater_eq_seven,3,male,none,4,real_estate,36,none,own,1,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,48,credit_paid_so_far,business,4308,dm_less_100,less_one,3,female,none,4,life_insurance_or_savings_agreement,24,none,rent,1,skilled_employee_or_official,1,no,yes,0
no_acc,21,critical_amount,furniture_or_equipment,2288,dm_less_100,less_one,4,female,none,4,life_insurance_or_savings_agreement,23,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,36,critical_amount,furniture_or_equipment,7127,dm_less_100,less_one,2,female,none,4,life_insurance_or_savings_agreement,23,none,rent,2,skilled_employee_or_official,1,yes,yes,0
no_acc,18,critical_amount,radio_or_tv,1149,dm_greater_eq_1000,one_to_four,4,male,none,3,real_estate,46,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,42,delay_in_past_credit_payment,radio_or_tv,4370,dm_less_100,four_to_seven,3,male,none,2,life_insurance_or_savings_agreement,26,bank,own,2,skilled_employee_or_official,2,yes,yes,0
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,2577,dm_less_100,one_to_four,2,male,none,1,car_or_other,42,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,credit_paid_so_far,car_new,1884,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,39,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,18,credit_paid_so_far,radio_or_tv,3190,dm_less_100,one_to_four,2,female,none,2,real_estate,24,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,18,delay_in_past_credit_payment,business,2169,dm_less_100,one_to_four,4,male,none,2,car_or_other,28,none,own,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,9,credit_paid_so_far,radio_or_tv,1670,dm_less_100,less_one,4,female,none,2,car_or_other,22,none,own,1,skilled_employee_or_official,1,yes,yes,0
no_acc,9,credit_paid_so_far,radio_or_tv,2753,dm_100_to_500,greater_eq_seven,3,male,co-applicant,4,car_or_other,35,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,9,credit_paid_so_far,car_new,2507,dm_500_to_1000,greater_eq_seven,2,male,none,4,unknown_or_no_property,51,none,for_free,1,unskilled_resident,1,no,yes,1
no_acc,9,critical_amount,radio_or_tv,3074,unknown_or_no_savings,one_to_four,1,male,none,2,real_estate,33,none,own,2,skilled_employee_or_official,2,no,yes,1
dm_less_than_0,18,credit_paid_so_far,education,750,dm_less_100,unemployed,4,female,none,1,real_estate,27,none,own,1,unemployed_or_unskilled_non_resident,1,no,yes,0
dm_less_than_0,18,credit_paid_so_far,furniture_or_equipment,2462,dm_less_100,one_to_four,2,male,none,2,car_or_other,22,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,30,critical_amount,radio_or_tv,5771,dm_less_100,four_to_seven,4,female,none,2,car_or_other,25,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,6,critical_amount,radio_or_tv,700,unknown_or_no_savings,greater_eq_seven,4,male,none,4,unknown_or_no_property,36,none,for_free,2,skilled_employee_or_official,1,no,yes,1
no_acc,15,no_credit_this_bank,radio_or_tv,1569,dm_100_to_500,greater_eq_seven,4,male,none,4,car_or_other,34,bank,own,1,unskilled_resident,2,no,yes,1
no_acc,18,credit_paid_so_far,furniture_or_equipment,2515,dm_less_100,one_to_four,3,male,none,4,real_estate,43,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,9,credit_paid_so_far,furniture_or_equipment,1313,dm_less_100,greater_eq_seven,1,male,none,4,car_or_other,20,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,21,credit_paid_so_far,radio_or_tv,3357,dm_greater_eq_1000,less_one,4,female,none,2,car_or_other,29,bank,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,2359,dm_100_to_500,unemployed,1,male,none,1,life_insurance_or_savings_agreement,33,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,18,critical_amount,furniture_or_equipment,1049,dm_less_100,less_one,4,female,none,4,life_insurance_or_savings_agreement,21,none,rent,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,3059,dm_greater_eq_1000,four_to_seven,2,male,none,4,real_estate,61,none,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,9,critical_amount,repairs,1288,dm_100_to_500,greater_eq_seven,3,male,guarantor,4,real_estate,48,none,own,2,skilled_employee_or_official,2,no,no,1
dm_greater_eq_200,18,credit_paid_so_far,furniture_or_equipment,3049,dm_less_100,less_one,1,female,none,1,life_insurance_or_savings_agreement,45,stores,own,1,unskilled_resident,1,no,yes,1
dm_greater_eq_200,15,critical_amount,car_old,2360,dm_500_to_1000,one_to_four,2,male,none,2,car_or_other,36,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,credit_paid_so_far,repairs,660,dm_500_to_1000,four_to_seven,2,male,none,4,real_estate,23,none,rent,1,unskilled_resident,1,no,yes,1
no_acc,36,critical_amount,business,6304,unknown_or_no_savings,greater_eq_seven,4,male,none,4,real_estate,36,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,15,credit_paid_so_far,car_new,1721,dm_less_100,less_one,2,male,none,3,real_estate,36,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,radio_or_tv,2930,dm_less_100,four_to_seven,2,female,none,1,real_estate,27,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,4169,dm_less_100,one_to_four,4,male,none,4,life_insurance_or_savings_agreement,28,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,60,delay_in_past_credit_payment,radio_or_tv,7418,unknown_or_no_savings,one_to_four,1,male,none,1,real_estate,27,none,own,1,unskilled_resident,1,no,yes,1
no_acc,24,delay_in_past_credit_payment,car_new,717,unknown_or_no_savings,greater_eq_seven,4,male,none,4,car_or_other,54,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,36,credit_paid_so_far,furniture_or_equipment,5179,dm_less_100,four_to_seven,4,male,none,2,life_insurance_or_savings_agreement,29,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,24,critical_amount,other,6314,dm_less_100,unemployed,4,male,co-applicant,2,unknown_or_no_property,27,bank,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,car_old,2964,unknown_or_no_savings,greater_eq_seven,4,male,none,4,unknown_or_no_property,49,bank,for_free,1,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,business,6568,dm_less_100,one_to_four,2,male,none,2,car_or_other,21,stores,own,1,unskilled_resident,1,no,yes,1
dm_0_to_200,48,delay_in_past_credit_payment,other,7582,dm_100_to_500,unemployed,2,male,none,4,unknown_or_no_property,31,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,48,credit_paid_so_far,radio_or_tv,5951,dm_less_100,one_to_four,2,female,none,2,real_estate,22,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,21,credit_paid_so_far,furniture_or_equipment,3599,dm_less_100,four_to_seven,1,female,none,4,car_or_other,26,none,rent,1,unskilled_resident,1,no,yes,1
no_acc,24,credit_paid_so_far,radio_or_tv,999,unknown_or_no_savings,greater_eq_seven,4,male,none,2,car_or_other,25,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,15,credit_paid_so_far,radio_or_tv,802,dm_less_100,greater_eq_seven,4,male,none,3,car_or_other,37,none,own,1,skilled_employee_or_official,2,no,yes,0
no_acc,12,critical_amount,radio_or_tv,930,unknown_or_no_savings,greater_eq_seven,4,male,none,4,real_estate,65,none,own,4,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,48,credit_paid_so_far,domestic_appliances,3051,dm_less_100,one_to_four,3,male,none,4,car_or_other,54,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,54,no_credit_all,business,15945,dm_less_100,less_one,3,male,none,4,unknown_or_no_property,58,none,rent,1,skilled_employee_or_official,1,yes,yes,0
dm_less_than_0,28,credit_paid_so_far,car_new,4006,dm_less_100,one_to_four,3,male,none,2,car_or_other,45,none,own,1,unskilled_resident,1,no,yes,0
dm_0_to_200,18,delay_in_past_credit_payment,repairs,6204,dm_less_100,one_to_four,2,male,none,4,real_estate,44,none,own,1,unskilled_resident,2,yes,yes,1
no_acc,36,credit_paid_so_far,business,7409,unknown_or_no_savings,greater_eq_seven,3,male,none,2,life_insurance_or_savings_agreement,37,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,24,critical_amount,radio_or_tv,1743,dm_less_100,greater_eq_seven,4,male,none,2,life_insurance_or_savings_agreement,48,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,30,credit_paid_so_far,radio_or_tv,1715,unknown_or_no_savings,one_to_four,4,female,none,1,car_or_other,26,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,42,critical_amount,furniture_or_equipment,4042,dm_500_to_1000,one_to_four,4,male,none,4,real_estate,36,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,11,critical_amount,car_new,1393,dm_less_100,less_one,4,female,none,4,car_or_other,35,none,own,2,self_or_highly_qualified_employee,1,no,yes,1
no_acc,18,critical_amount,car_new,1055,dm_less_100,less_one,4,female,none,1,life_insurance_or_savings_agreement,30,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,18,credit_paid_so_far,radio_or_tv,1882,dm_less_100,one_to_four,4,female,none,4,car_or_other,25,bank,rent,2,skilled_employee_or_official,1,no,yes,0
no_acc,9,credit_paid_so_far,education,3832,unknown_or_no_savings,greater_eq_seven,1,male,none,4,real_estate,64,none,own,1,unskilled_resident,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,radio_or_tv,1092,dm_less_100,one_to_four,4,female,guarantor,4,real_estate,49,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,critical_amount,furniture_or_equipment,2246,dm_less_100,greater_eq_seven,3,male,none,3,life_insurance_or_savings_agreement,60,none,own,2,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,24,credit_paid_so_far,furniture_or_equipment,4057,dm_less_100,four_to_seven,3,male,none,3,car_or_other,43,none,own,1,skilled_employee_or_official,1,yes,yes,0
no_acc,24,credit_paid_so_far,furniture_or_equipment,929,unknown_or_no_savings,four_to_seven,4,male,none,2,car_or_other,31,stores,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,15,critical_amount,furniture_or_equipment,2788,dm_less_100,four_to_seven,2,female,co-applicant,3,car_or_other,24,bank,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,36,no_credit_this_bank,furniture_or_equipment,2746,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,31,bank,own,1,skilled_employee_or_official,1,no,yes,0
dm_greater_eq_200,36,credit_paid_so_far,radio_or_tv,4210,dm_less_100,one_to_four,4,male,none,2,car_or_other,26,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,18,critical_amount,radio_or_tv,1800,dm_less_100,one_to_four,4,male,none,2,car_or_other,24,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,6,critical_amount,radio_or_tv,1554,dm_less_100,four_to_seven,1,female,none,2,car_or_other,24,none,rent,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,6,no_credit_this_bank,education,1198,dm_less_100,greater_eq_seven,4,female,none,4,unknown_or_no_property,35,none,for_free,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,42,credit_paid_so_far,radio_or_tv,3965,dm_less_100,less_one,4,male,none,3,car_or_other,34,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,9,credit_paid_so_far,furniture_or_equipment,1980,dm_less_100,less_one,2,female,co-applicant,2,car_or_other,19,none,rent,2,skilled_employee_or_official,1,no,yes,0
no_acc,24,credit_paid_so_far,radio_or_tv,2397,dm_500_to_1000,greater_eq_seven,3,male,none,2,car_or_other,35,bank,own,2,skilled_employee_or_official,1,yes,yes,0
no_acc,6,no_credit_all,car_new,1204,dm_100_to_500,one_to_four,4,male,none,1,unknown_or_no_property,35,bank,rent,1,skilled_employee_or_official,1,no,no,1
no_acc,39,credit_paid_so_far,car_old,2569,dm_500_to_1000,one_to_four,4,male,none,4,car_or_other,24,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,business,4139,dm_100_to_500,one_to_four,3,male,none,3,life_insurance_or_savings_agreement,27,none,own,2,unskilled_resident,1,yes,yes,1
no_acc,12,critical_amount,business,1412,dm_less_100,one_to_four,4,female,guarantor,2,real_estate,29,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,24,delay_in_past_credit_payment,car_old,4679,dm_less_100,four_to_seven,3,male,none,3,car_or_other,35,none,own,2,unskilled_resident,1,yes,yes,1
no_acc,36,no_credit_all,repairs,2613,dm_less_100,one_to_four,4,male,none,2,car_or_other,27,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_greater_eq_200,12,critical_amount,car_new,1480,dm_500_to_1000,unemployed,2,male,none,4,unknown_or_no_property,66,bank,for_free,3,unemployed_or_unskilled_non_resident,1,no,yes,1
no_acc,18,critical_amount,education,1864,dm_100_to_500,one_to_four,4,female,none,2,real_estate,30,none,own,2,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,18,credit_paid_so_far,radio_or_tv,866,dm_less_100,one_to_four,4,male,guarantor,2,real_estate,25,none,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,18,credit_paid_so_far,domestic_appliances,1217,dm_less_100,one_to_four,4,male,none,3,real_estate,47,none,own,1,unskilled_resident,1,yes,yes,0
dm_less_than_0,18,no_credit_all,furniture_or_equipment,3114,dm_less_100,less_one,1,female,none,4,life_insurance_or_savings_agreement,26,none,rent,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,30,critical_amount,car_new,2181,unknown_or_no_savings,greater_eq_seven,4,male,none,4,real_estate,36,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,24,credit_paid_so_far,radio_or_tv,2439,dm_less_100,less_one,4,female,none,4,real_estate,35,none,own,1,skilled_employee_or_official,1,yes,yes,0
no_acc,24,delay_in_past_credit_payment,business,3863,dm_less_100,one_to_four,1,male,none,2,unknown_or_no_property,32,none,for_free,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,car_old,2028,unknown_or_no_savings,one_to_four,4,male,none,2,car_or_other,30,none,own,1,skilled_employee_or_official,1,no,yes,1
